kc_id,glomerulus,synapses
720575940611769059,DM1,10
720575940611771029,DA4m,12
720575940611802330,D,18
720575940611802330,DA3,13
720575940611802330,VA2,17
720575940611802330,VA6,15
720575940611802330,VM5d,16
720575940611837809,DM1,19
720575940611837809,DM4,13
720575940611837809,VM3,5
720575940611855729,DM1,37
720575940611855729,VA3,14
720575940611855729,VA5,8
720575940611936474,DA1,12
720575940611936474,DA4l,14
720575940611936474,DL2d,20
720575940611936474,DM6,23
720575940611936474,DP1m,19
720575940611943976,DL2v,17
720575940611943976,DM3,8
720575940611943976,VA4,7
720575940611943976,VM3,5
720575940611943976,VM5d,11
720575940611943976,VM7v,20
720575940611946482,VA5,12
720575940611946482,VC3,16
720575940611946482,VM4,16
720575940611946482,VM7v,17
720575940611960872,VA6,20
720575940611960872,VL1,20
720575940611985448,DL2v,27
720575940611985448,DM5,11
720575940611985448,V,11
720575940611985448,VC4,12
720575940611985448,VM3,8
720575940611987240,DC3,16
720575940611987240,DL2v,9
720575940611987240,DM1,15
720575940611987240,DM2,22
720575940611987240,DM4,9
720575940611987240,VA4,10
720575940611988008,DM1,18
720575940611988008,DM2,22
720575940611988008,VA2,5
720575940611988008,VC3,11
720575940611988008,VM3,12
720575940612008818,DM2,8
720575940612008818,VA5,19
720575940612008818,VC3,15
720575940612008818,VM7d,42
720575940612009903,DL5,20
720575940612009903,DM6,33
720575940612009903,DP1l,28
720575940612009903,VA4,19
720575940612009903,VM7d,11
720575940612019570,VM5d,10
720575940612019570,VM7v,5
720575940612091601,DL2v,26
720575940612091601,DL5,15
720575940612091601,DP1l,26
720575940612091601,DP1m,13
720575940612091601,VM4,13
720575940612151538,DA4l,10
720575940612151538,DC1,21
720575940612151538,DP1l,28
720575940612151538,VA6,15
720575940612151538,VC2,6
720575940612151538,VM5d,16
720575940612178418,VL1,6
720575940612178418,VM1,28
720575940612190693,D,17
720575940612190693,DC2,13
720575940612190693,DM1,14
720575940612190693,VA1v,14
720575940612190693,VA4,6
720575940612240918,DC3,12
720575940612240918,DL1,12
720575940612240918,VM7d,27
720575940612266213,DA1,18
720575940612266213,VA7m,10
720575940612266213,VC4,11
720575940612266213,VL2p,9
720575940612337203,DM4,19
720575940612337203,DM6,39
720575940612337203,DP1l,12
720575940612337203,VA4,36
720575940612339370,DL1,30
720575940612339370,DP1m,22
720575940612339370,VA1d,16
720575940612339370,VA1v,19
720575940612339810,DA1,21
720575940612339810,DM4,9
720575940612339810,DM6,25
720575940612339810,VC4,17
720575940612339810,VM7d,21
720575940612352423,DC3,21
720575940612352423,DC4,24
720575940612352423,DP1m,10
720575940612362663,VA6,15
720575940612372650,DC1,6
720575940612372650,DP1l,5
720575940612384665,VA7m,21
720575940612384665,VM1,13
720575940612384665,VM5d,21
720575940612421290,DC1,23
720575940612421290,DC2,20
720575940612421290,DP1l,17
720575940612421290,DP1m,6
720575940612421290,VA5,29
720575940612421290,VL2p,5
720575940612421290,VM5d,19
720575940612435198,DM1,13
720575940612435198,DP1l,30
720575940612435198,VA4,10
720575940612435198,VL2a,14
720575940612435454,DM2,16
720575940612435454,VC3,41
720575940612450730,DA4m,11
720575940612450730,DC2,24
720575940612450730,DM6,20
720575940612450730,VA2,10
720575940612450730,VL2a,5
720575940612450730,VM5v,13
720575940612453603,DL1,13
720575940612453603,DL2d,25
720575940612453603,VA7m,22
720575940612490723,DC1,8
720575940612490723,DL4,5
720575940612490723,DM2,14
720575940612490723,DM6,12
720575940612490723,VL2a,10
720575940612490723,VM5v,6
720575940612490723,VM7d,17
720575940612563454,DM6,24
720575940612563454,VC1,26
720575940612563454,VL2p,10
720575940612563454,VM3,18
720575940612572670,DC2,11
720575940612572670,DP1l,5
720575940612572670,DP1m,11
720575940612572670,VA7l,6
720575940612572670,VC3,8
720575940612572670,VM5d,14
720575940612575230,DA4l,6
720575940612575230,DL1,12
720575940612575230,VC5,5
720575940612575230,VM5d,7
720575940612575230,VM5v,9
720575940612576254,DL1,22
720575940612576254,DM4,14
720575940612576254,DM6,15
720575940612576254,VC4,15
720575940612576254,VM3,14
720575940612587286,DC1,18
720575940612587286,DC2,6
720575940612587286,VC2,8
720575940612587286,VC3,18
720575940612590754,D,14
720575940612590754,DC2,20
720575940612590754,DL5,31
720575940612590754,VL2p,24
720575940612590754,VM4,18
720575940612606673,DP1l,19
720575940612606673,VC4,6
720575940612607953,DL2v,29
720575940612607953,DM1,6
720575940612607953,DP1l,28
720575940612607953,VA4,39
720575940612607953,VA5,7
720575940612647282,DL1,23
720575940612647282,DL2d,31
720575940612647282,VA3,21
720575940612647282,VC2,17
720575940612647282,VP1d,13
720575940612664482,DM1,29
720575940612664482,DM4,5
720575940612664482,VA2,14
720575940612664482,VC3,11
720575940612664482,VL2a,14
720575940612668018,DA2,7
720575940612668018,DP1m,10
720575940612668018,VL2a,8
720575940612668018,VM1,13
720575940612668018,VM5d,16
720575940612686358,DA1,14
720575940612686358,DC1,6
720575940612686358,DL1,14
720575940612686358,DM4,20
720575940612686358,DM6,15
720575940612686358,VC2,9
720575940612690338,DM2,9
720575940612690338,DP1l,16
720575940612690338,V,6
720575940612706706,DC1,12
720575940612706706,DL2v,17
720575940612706706,DM4,7
720575940612706706,DP1m,23
720575940612706706,VA4,16
720575940612714671,DM2,10
720575940612714671,DP1l,19
720575940612714671,DP1m,22
720575940612714671,VL2p,7
720575940612714671,VM1,26
720575940612717202,DA1,18
720575940612717202,DA4l,5
720575940612717202,DP1l,20
720575940612717202,VA6,7
720575940612717202,VA7l,15
720575940612717202,VM5d,16
720575940612725906,DC4,28
720575940612725906,DM1,13
720575940612725906,DP1m,17
720575940612725906,VA2,17
720575940612725906,VC3,9
720575940612725906,VM3,7
720575940612725906,VM5d,7
720575940612725906,VM5v,15
720575940612728466,DC3,10
720575940612728466,DC4,20
720575940612728466,DL5,11
720575940612728466,DM6,15
720575940612728466,VC5,8
720575940612729714,DC2,14
720575940612729714,DP1m,20
720575940612729714,VM5d,7
720575940612729714,VM5v,16
720575940612740466,DL1,21
720575940612740466,VA5,15
720575940612740466,VA6,6
720575940612740466,VC3,12
720575940612740466,VL2a,7
720575940612740886,VA1d,21
720575940612740886,VA3,8
720575940612740886,VA6,12
720575940612747158,DM1,18
720575940612747158,DP1l,18
720575940612754582,DC1,5
720575940612754582,VA3,23
720575940612754582,VL2p,14
720575940612754582,VM3,9
720575940612758934,DM1,24
720575940612765846,DM1,22
720575940612765846,DM2,12
720575940612765846,DP1l,25
720575940612765846,VC4,25
720575940612765846,VM7d,28
720575940612766102,DP1m,10
720575940612766102,VM2,9
720575940612770418,DA2,10
720575940612770418,DC1,8
720575940612770418,DC3,15
720575940612770418,VM2,25
720575940612778646,DC1,13
720575940612778646,DC3,20
720575940612778646,VA1v,10
720575940612778646,VA7m,10
720575940612846962,DC1,8
720575940612846962,DC3,10
720575940612846962,DL2v,6
720575940612846962,VA6,11
720575940612853354,DL2d,13
720575940612853354,VA1d,7
720575940612896106,DL1,20
720575940612896106,DL2v,35
720575940612896106,VA2,25
720575940612896106,VM3,18
720575940612924522,VA1d,35
720575940612924522,VC2,32
720575940612924522,VL2p,29
720575940612924522,VM1,31
720575940613017059,DL1,5
720575940613017059,DL2d,11
720575940613017059,VM3,6
720575940613041123,DA4l,8
720575940613042403,DC3,12
720575940613042403,DL2d,21
720575940613042403,DL5,13
720575940613042403,VC2,9
720575940613042403,VL2p,23
720575940613071587,DC3,26
720575940613071587,DL4,8
720575940613071587,VM4,6
720575940613119459,DL2d,9
720575940613119459,VA4,7
720575940613156067,DM1,13
720575940613156067,DP1m,22
720575940613156067,VM3,9
720575940613156067,VM5d,28
720575940613188319,DC1,13
720575940613188319,DL1,17
720575940613188319,DP1m,21
720575940613188319,VC2,24
720575940613188319,VM1,25
720575940613188319,VM3,6
720575940613213151,DP1m,11
720575940613213151,VM2,5
720575940613248479,DC3,15
720575940613248479,DM2,24
720575940613258975,VA6,6
720575940613258975,VC3,6
720575940613272799,DL1,10
720575940613272799,DM1,22
720575940613272799,DM4,10
720575940613272799,VA4,8
720575940613272799,VC3,11
720575940613272799,VM5v,18
720575940613284063,DM4,11
720575940613284063,DM6,9
720575940613284063,V,11
720575940613284063,VA1d,6
720575940613284063,VM2,13
720575940613353538,DL1,18
720575940613353538,VA5,17
720575940613353538,VC3,10
720575940613353538,VM5v,8
720575940613364461,D,5
720575940613364461,DL1,6
720575940613383633,DC3,15
720575940613383633,DL5,20
720575940613383633,VA1v,20
720575940613383633,VC3,28
720575940613383633,VC4,9
720575940613386050,DP1m,22
720575940613386050,VA1d,13
720575940613386050,VA6,16
720575940613403458,DC2,23
720575940613403458,VA3,12
720575940613403458,VL2p,7
720575940613403458,VM5v,9
720575940613403458,VM7d,13
720575940613421890,DM2,20
720575940613421890,DM6,15
720575940613421890,DP1l,25
720575940613421890,VA2,15
720575940613434178,DM6,23
720575940613434178,DP1m,49
720575940613460034,DA1,8
720575940613478422,DC1,6
720575940613478422,DL1,14
720575940613478422,DL2d,20
720575940613478422,DP1m,13
720575940613478422,VA3,15
720575940613478422,VC1,6
720575940613478422,VL2p,11
720575940613501855,DA1,14
720575940613501855,DL2d,18
720575940613501855,DM4,20
720575940613501855,DP1m,18
720575940613501855,VA4,18
720575940613532831,DM1,21
720575940613532831,DP1m,38
720575940613532831,VA6,14
720575940613532831,VM1,24
720575940613540767,DA2,7
720575940613540767,DC1,20
720575940613540767,DM2,6
720575940613540767,DP1m,13
720575940613540767,VA7l,31
720575940613563187,DC1,11
720575940613563187,DL2d,24
720575940613563187,DM3,7
720575940613563187,DP1m,5
720575940613563187,VC3,12
720575940613563187,VM5v,19
720575940613593503,DM1,26
720575940613593503,DM4,15
720575940613593503,VL2a,14
720575940613593503,VM5d,7
720575940613681458,DA1,19
720575940613681458,DM3,18
720575940613681458,DM6,23
720575940613681458,VA7m,16
720575940613681458,VC2,10
720575940613684906,DL2d,13
720575940613684906,DM2,8
720575940613684906,DM3,16
720575940613684906,VA4,15
720575940613690031,DL1,11
720575940613690031,DP1l,16
720575940613690031,VA7l,10
720575940613713704,DC3,21
720575940613713704,DP1l,14
720575940613713704,VA1v,24
720575940613713704,VA7m,13
720575940613713704,VC1,20
720575940613713704,VL1,9
720575940613727399,DL2v,8
720575940613727399,DM2,10
720575940613727399,DP1m,10
720575940613727399,VM7d,9
720575940613737647,VM5d,7
720575940613738415,DP1m,5
720575940613738415,VA3,11
720575940613738415,VM3,6
720575940613764364,DA3,7
720575940613764364,DL5,18
720575940613764364,DM3,16
720575940613764364,DM6,10
720575940613764364,VA1d,17
720575940613764364,VA7m,17
720575940613764364,VM5d,14
720575940613773566,DM3,24
720575940613773566,DP1l,28
720575940613773566,VA1d,29
720575940613773566,VA3,9
720575940613774334,DM1,19
720575940613774334,DM2,19
720575940613774334,VL2a,13
720575940613774334,VM3,14
720575940613776543,VL2a,10
720575940613776543,VM5v,13
720575940613782796,DA1,8
720575940613782796,DA2,7
720575940613782796,DC3,6
720575940613782796,DP1l,9
720575940613782796,VA6,15
720575940613782796,VC5,18
720575940613797295,VP1d,6
720575940613799436,D,8
720575940613799436,DM6,14
720575940613799436,DP1m,20
720575940613799436,VM5d,11
720575940613864498,DC3,13
720575940613864498,DM6,22
720575940613864498,VA1d,26
720575940613864498,VA3,16
720575940613867682,D,16
720575940613867682,DC1,21
720575940613867682,DP1l,24
720575940613867682,VL1,7
720575940613929670,DL2d,7
720575940613929670,DL2v,15
720575940613929670,VL2a,9
720575940613941042,DL1,23
720575940613941042,DM2,34
720575940613941042,DM4,23
720575940613941042,VA5,29
720575940613954769,DL2d,16
720575940613954769,V,5
720575940613954769,VM7v,8
720575940613977041,DC2,8
720575940613977041,VM5v,10
720575940613987635,DC3,23
720575940613987635,DM1,21
720575940613987635,DM3,7
720575940613987635,VC3,8
720575940613987635,VM5d,28
720575940613987635,VM7d,29
720575940613987730,DA4l,8
720575940613987730,DC1,5
720575940613987730,DL1,22
720575940613987730,DL5,10
720575940613987730,VA7l,17
720575940613987730,VC3,11
720575940614008785,DL2d,18
720575940614008785,DP1m,23
720575940614008785,VA7m,34
720575940614008785,VM7v,14
720575940614010419,DL1,18
720575940614010419,DM1,41
720575940614010419,DM4,27
720575940614010419,VC4,18
720575940614027059,DM1,26
720575940614027059,DM5,18
720575940614027059,DP1l,23
720575940614027059,VA2,15
720575940614027059,VM7d,16
720575940614036019,VL2a,14
720575940614036019,VM2,13
720575940614036019,VM3,10
720575940614036019,VM4,9
720575940614036019,VM5d,11
720575940614037811,DC3,6
720575940614037811,DL1,7
720575940614037811,VM2,15
720575940614115515,DM1,21
720575940614115515,DM3,11
720575940614115515,DM5,18
720575940614115515,DM6,27
720575940614115515,VC3,17
720575940614115515,VM3,17
720575940614121147,DA3,7
720575940614121147,DL2d,11
720575940614121147,DM2,12
720575940614121147,VA4,16
720575940614121147,VC5,10
720575940614131131,VM5v,6
720575940614132667,DC1,9
720575940614132667,DM1,25
720575940614132667,DM4,18
720575940614132667,DM6,27
720575940614132667,VC2,44
720575940614132667,VM7v,21
720575940614148283,DM3,21
720575940614148283,VM5d,24
720575940614148283,VM5v,16
720575940614186602,DL3,6
720575940614186602,VA1d,20
720575940614186602,VA3,20
720575940614186602,VC3,10
720575940614186602,VC4,22
720575940614186602,VM5d,31
720575940614186602,VM7d,8
720575940614199914,DM5,13
720575940614199914,VA5,22
720575940614199914,VC4,23
720575940614199914,VC5,17
720575940614199914,VL2p,12
720575940614200426,DP1l,16
720575940614200426,VA1d,47
720575940614200426,VA3,29
720575940614200426,VL2p,23
720575940614207850,DC4,11
720575940614207850,DL5,17
720575940614207850,VP1d,13
720575940614224490,DA1,13
720575940614224490,DC4,22
720575940614224490,DM5,9
720575940614224490,VM5d,7
720575940614229159,DA1,8
720575940614229159,DC1,8
720575940614229415,DA1,11
720575940614229415,VA6,11
720575940614229758,DP1m,8
720575940614240766,DP1m,6
720575940614240766,VC5,8
720575940614251670,DP1m,7
720575940614251670,VA1d,19
720575940614251670,VA4,13
720575940614251670,VA7m,9
720575940614251670,VC1,14
720575940614282238,DP1m,10
720575940614282238,VA4,15
720575940614282238,VA6,9
720575940614282238,VC4,11
720575940614282238,VM5v,20
720575940614283006,DA2,8
720575940614283006,DL5,37
720575940614283006,VA1d,10
720575940614283006,VM4,10
720575940614306814,DL1,6
720575940614306814,DP1m,6
720575940614306814,VC2,5
720575940614313996,D,34
720575940614313996,VC1,6
720575940614318482,DM1,9
720575940614318482,DM4,16
720575940614318482,VA5,6
720575940614318482,VM3,7
720575940614327202,DC1,10
720575940614327202,DL1,16
720575940614327202,VA5,6
720575940614348394,VA1v,8
720575940614348394,VC5,8
720575940614348394,VM5v,26
720575940614348394,VM7d,37
720575940614418118,DA1,10
720575940614418118,DM1,21
720575940614418118,VA3,7
720575940614418118,VM7v,9
720575940614428722,VA1d,12
720575940614428722,VA1v,13
720575940614428722,VA3,16
720575940614428722,VA6,9
720575940614447922,DL2d,27
720575940614447922,VA7m,33
720575940614447922,VM2,17
720575940614486690,DL4,8
720575940614486690,DP1m,6
720575940614486690,VA1v,33
720575940614486690,VL2p,6
720575940614490018,DL2v,6
720575940614490018,DM1,16
720575940614490018,VA2,6
720575940614490018,VC3,9
720575940614495093,DL1,12
720575940614495093,DM2,19
720575940614495093,VL2a,13
720575940614495138,DA2,6
720575940614495138,DA4l,6
720575940614495138,DL5,15
720575940614495138,VL1,13
720575940614524127,DA1,28
720575940614524127,DA2,9
720575940614524127,DC1,32
720575940614524127,VA1v,28
720575940614524127,VA2,7
720575940614524127,VL2a,12
720575940614544034,DM1,24
720575940614544034,VA3,7
720575940614544034,VA7l,10
720575940614544034,VM5v,18
720575940614551954,DP1m,5
720575940614551954,VM2,5
720575940614606738,D,22
720575940614606738,VA3,24
720575940614606738,VC1,11
720575940614606738,VC3,25
720575940614606738,VC5,7
720575940614606738,VM4,10
720575940614614203,D,14
720575940614614203,DA1,14
720575940614714518,D,12
720575940614714518,DC2,17
720575940614714518,VC3,5
720575940614714518,VL2a,10
720575940614714518,VM7d,15
720575940614742687,DA1,10
720575940614742687,DC3,26
720575940614742687,DP1m,18
720575940614742687,VA7l,5
720575940614742687,VP1d,14
720575940614744991,DA1,9
720575940614744991,DM2,8
720575940614744991,DM3,20
720575940614744991,VA5,11
720575940614744991,VA7m,22
720575940614744991,VC5,5
720575940614744991,VL2a,12
720575940614768278,DA2,13
720575940614768278,DA4l,13
720575940614768278,DP1m,35
720575940614768278,VM5d,27
720575940614770847,DA1,15
720575940614770847,DC3,10
720575940614770847,VA2,20
720575940614770847,VP1d,20
720575940614772383,DC1,37
720575940614772383,DL2d,13
720575940614772383,VM1,31
720575940614772383,VM2,34
720575940614778454,DL5,20
720575940614778454,VC2,21
720575940614803286,DL2v,15
720575940614803286,DM2,13
720575940614803286,DM3,8
720575940614803286,VL2a,9
720575940614803286,VL2p,8
720575940614811222,DM3,20
720575940614811222,VA5,16
720575940614811222,VC3,12
720575940614811222,VM2,13
720575940614811222,VM5d,24
720575940614811222,VM7d,17
720575940614816598,DA1,24
720575940614816598,DC2,14
720575940614816598,VA1v,25
720575940614816598,VP1d,6
720575940614822506,VP1d,10
720575940614822742,DL2v,23
720575940614822742,DP1m,17
720575940614822742,VL2a,11
720575940614845802,DC2,22
720575940614845802,VA1v,18
720575940614845802,VA6,5
720575940614845802,VA7l,11
720575940614845802,VA7m,14
720575940614845802,VL1,13
720575940614854294,DM1,42
720575940614854294,VL2p,23
720575940614854294,VM7v,37
720575940614861974,D,7
720575940614861974,DM5,6
720575940614861974,VA3,20
720575940614861974,VM5d,9
720575940614861974,VM5v,13
720575940614862230,DM4,7
720575940614862230,DM6,5
720575940614862230,DP1l,13
720575940614862230,VA2,6
720575940614869387,DM1,11
720575940614869387,DM6,14
720575940614869387,VM2,5
